EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010829234,ST PETER THE APOSTLE NO 13290 CHARITIES INC,% TIMOTHY W RICE CPA,PO BOX 575,NEW MARKET,MD,21774-0575,0000,03,3,1000,200504,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T31,
010844484,FREDRICK ALUMNI CHAPTER KAPPA ALPHA PSI FOUNDATION INC,% GRAYSON WILLIAMS,PO BOX 1273,FREDERICK,MD,21702-0273,0000,03,3,1000,200605,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T30,
010845098,LIFE EMPOWERMENT COMMUNITY OUTREACH,% LAKESHA KELLY,3923 LAUSANNE ROAD,RANDALLSTOWN,MD,21133-0000,0000,03,3,1000,200611,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,X200,
010847566,FRIEND FAMILY ASSOCATION OF AMERICA INC,% DONNA FRIEND,PO BOX 96,FRIENDSVILLE,MD,21531-0096,0000,03,3,2000,200511,1,15,000000000,1,01,202307,0,0,02,0,07,0,0,0,A80,
010848499,LA PLATA AFRICAN METHODIST EPISCOPAL CHURCH INC,% JAMILA J WOODS-JONES,PO BOX 566,LA PLATA,MD,20646-0566,2632,03,9,7000,197505,1,10,002000000,5,01,,0,0,06,0,12,,,,,
010858129,LIFE APPLICATION APOSTOLIC BIBLE CHURCH,% MICHAEL B AJAYI,10754 RHODE ISLAND AVE,BELTSVILLE,MD,20705-2513,0000,03,3,7000,201307,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010859255,GREATER BRUNSWICK AREA CHAMBER OF COMMERCE,% TERRY LEWIS,PO BOX 192,BRUNSWICK,MD,21716-0192,0000,06,3,3000,200611,2,00,000000000,1,01,202212,0,0,02,0,12,0,0,0,S41,GBACC
010862949,CHILDREN OF GOD,% DONALD LAWSON,PO BOX 52,CRISFIELD,MD,21817-0052,0000,03,3,7000,200610,1,10,000000000,1,01,,0,0,06,0,06,,,,X20,
010867348,BEST CAMP INC,% YOSEF PERLMAN,11203 HEALY ST,SILVER SPRING,MD,20902-3219,0000,03,3,7200,200706,1,15,000000000,1,01,202212,4,4,01,0,12,108584,103650,103650,X20,
010870048,HIGHWAY BAPTIST CHURCH AND MINISTRIES,% OGDEN JONES,3340 FREDERICK AVE,BALTIMORE,MD,21229-3810,0000,03,3,7000,201007,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010870465,TABERNACLE INTERNATIONAL MINISTRIES,% SATURNIN C YADAMA-GBEBRY,PO BOX 830,LAUREL,MD,20725-0830,0000,03,3,7000,200612,1,10,000000000,1,01,,1,2,06,0,12,,,,X21,
010875296,ONE STAR ENTERPRISE INC,% JOYCE A ROBB,19933 CHOCTAW CT,GERMANTOWN,MD,20876-1332,0000,03,3,1000,201410,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P99,
010875326,LION OF JUDAH BIBLE FELLOWSHIP CHURCH,% DWAYNE LAMBERT,1026 STARBOARD CT,EDGEWOOD,MD,21040-1332,0000,03,3,7000,200808,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010876421,CATHOLIC DAUGHTERS OF THE AMERICAS,,14200 TRIADELPHIA MILL RD,DAYTON,MD,21036-1224,0928,03,9,1700,194603,1,10,000000000,5,01,,0,0,13,0,12,,,,,2579 ST LOUIS
010879928,CHESAPEAKE CLIMATE ACTION NETWORK ACTION FUND INC,% ANNE HAVEMANN,6930 CARROLL AVE,TAKOMA PARK,MD,20912-4423,0000,04,3,3000,201511,2,00,000000000,1,01,202306,6,6,01,0,06,1221851,1441405,1024920,R01,
010880770,COMMUNITY FOUNDATION OF HARFORD COUNTY INC,% SCOTT ELLIOTT AT MERCANTILE BANK,PO BOX 612,BEL AIR,MD,21014-0612,0000,03,3,1000,200712,1,15,000000000,1,01,202306,6,6,01,0,06,3687923,1287482,810706,T31,
010884971,SBC OUTREACH AND WORSHIP MINISTRIES,% DONNELL WRIGHT,2435 E MADISON ST,BALTIMORE,MD,21205-1732,0000,03,3,7000,200805,1,10,000000000,1,01,202012,5,4,06,0,12,655734,310908,310908,X99,
010895873,KNIGHTS OF ST JOHN LADIES AUXILIARY,% MS BARBARA RAIFORD,9300 ELDON DR,CLINTON,MD,20735-2944,1688,08,9,1000,196411,2,00,036000000,5,01,202312,0,0,02,0,12,0,0,0,,WASHINGTON DISTRICT
010897650,GIFT OF AMAZING LOVE INC,% KALEGETA ASSEFA,14002 PLEASANT VALLEY DR,CANTONSVILLE,MD,21228-0000,0000,03,3,1000,201210,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,Q33,GOAL
010901700,MARYLAND FOSTER PARENT ASSOCIATION - KENT COUNTY INC,% HELEN NICHOLSON,13330 SALEM CHURCH RD,HAGERSTOWN,MD,21740-2438,0000,03,3,1700,201409,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,P32,
010906645,MOORISH PRISON REENTRY MISSION INC,% BROTHER VERNON JONES-BEY,400 OVERBROOK RD,CATONSVILLE,MD,21228-1823,0000,03,3,1000,202012,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A26,
010910406,THE MARYLAND IMMIGRANT RIGHTS COALITION INC,% PATRICIA CHIRIBOGA-ROBY,211 E LOMBARD SUITE 251,BALTIMORE,MD,21202-6102,0000,03,3,1000,200809,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,I80,
010911124,STEPHEN J PONZILLO JR MEMORIAL LIBRARY & MUSEUM OF THE GRAND LODG,% HERBERT HOLCOMB III,304 INTERNATIONAL CIR,COCKEYSVILLE,MD,21030-1300,0000,03,3,2000,200906,1,15,000000000,1,01,202306,3,2,02,0,06,37012,20728,20728,A54,
010912891,BROWN ADVISORY CHARITABLE FOUNDATION INC,% DAVID M CHURCHILL,901 S BOND ST STE 400,BALTIMORE,MD,21231-3340,0000,03,3,1000,200811,1,04,000000000,1,01,202308,7,6,00,1,08,5059011,2414295,,T20,
010915597,CENTRAL OHIO HOMECARE AGENCY LLC,,14700 ELBERFELD CT,UPPR MARLBORO,MD,20774-8966,0000,03,3,1200,201411,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E86,DOROTHY FELIX MBR
010916186,CHURCH OF ZION DELIVERANCE MINISTRIES INC,% KAREN M PRESLEY,4311 BROKEN ARROW CT,CLINTON,MD,20735-9611,0000,03,3,7000,200904,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010920084,HOUSE OF MIRACLE MINISTRIES,,411 MOHICAN DR,FREDERICK,MD,21701-4714,0000,03,3,7000,201702,1,10,000000000,5,01,,0,0,06,0,12,,,,X20,ROBERT ANORCHIE
010926792,THE REDEEMED CHRISTIAN CHURCH OF GOD GOSHEN PARISH ANNAPOLIS MD INC,% BABATUNDE GBADAMOSI PASTOR,6310 GLENN DALE RD,GLENN DALE,MD,20769-9207,0000,03,3,7000,201003,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010928215,MARYLAND SLEEP SOCIETY,,1211 CATHEDRAL ST,BALTIMORE,MD,21201-5516,0000,06,3,2000,201003,2,00,000000000,1,01,202209,3,1,02,0,09,55334,9901,9901,F037,
010928344,TRUE GOSPEL CHURCH MINISTRY,% THIRKEL FREEMAN,3709 HASTINGS CT,WHITE PLAINS,MD,20695-3434,0000,03,3,7000,201010,1,10,000000000,1,01,202312,3,3,06,0,12,43098,61683,61683,X21,
010933272,POWER OF THE HIGHEST MINISTRIES INTERNATIONAL,% DOROTHY NANGA,197 HARDY PL,ROCKVILLE,MD,20852-1206,0000,03,3,7000,201208,1,10,000000000,1,01,,1,3,06,0,12,,,,X20,
010933493,GOSPELSONGBIRD HEALING AND HELPING MINISTRY,,9101 JOUSTING LN,UPPR MARLBORO,MD,20772-4388,0000,03,3,1000,201501,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,E86,HEALING THROUGH MUSIC & SONG
010934072,NYAKISHENYI AFRICAN MISSION,% JUDY A WILLSON,10280 HOPEWELL STREET,NEW MARKET,MD,21774-6769,0000,03,3,1000,201007,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
010934331,LIFE JOURNEYS WRITERS CLUB INC,% YVONNE MEDLEY,1282 SMALLWOOD DR W,WALDORF,MD,20603-4732,0000,03,3,2000,201307,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B99,
010937659,LORDS CHOSEN CHARISMATIC REVIVAL MINISTRIES INC,% DR AUSTIN ABIKA,5823 ALLENTOWN WAY,TEMPLE HILLS,MD,20748-2613,0000,03,3,7000,201107,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,KINSLEY NWAETE MBR
010940876,AMERICAN SOCIETY FOR MICROBIOLOGY MARYLAND BRANCH LTD,% RICHARD PFELTZ,PO BOX 20388,TOWSON,MD,21284-0000,0000,03,3,1000,201008,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,B60,
010941202,FRIENDS OF THE VALLEY,% STEPHEN K SERGON,19027 GROTTO LN,GERMANTOWN,MD,20874-1857,0000,03,3,1000,201312,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,Q33,
010943253,FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS & LOCAL CHAPTER,% MIDDLETOWN FFA ALUMNI,200 SCHOOLHOUSE DR,MIDDLETOWN,MD,21769-7913,0776,03,9,2000,194501,1,16,059000000,5,01,202308,0,0,02,0,08,0,0,0,,19007 MIDDLETOWN FFA ALUMNI
010949188,RADIO CONNECTION WORLDWIDE LTD,% RADIOCW,49 SHADOWRIDGE CT,OLNEY,MD,20832-3072,0000,03,3,7000,201302,1,15,000000000,1,01,202212,2,2,02,0,12,17436,17436,17436,X80,
010949585,GREEN STREET ACADEMY INC,% DAVID L WARNOCK,125 N HILTON ST,BALTIMORE,MD,21229-3748,0000,03,3,2000,201309,1,11,000000000,1,01,202306,8,8,01,0,06,29501835,19808779,15684761,B20,
010952920,NATIONAL SOCIETY COLONIAL DAUGHTERS OF THE SEVENTEENTH CENTURY,% ADELE BOWYER,14600 CAMBRIDGE DR,UPPR MARLBORO,MD,20772-7749,5853,04,9,1000,201104,2,00,000000000,5,01,202402,0,0,02,0,02,0,0,0,S81,POTOWMACK CHAPTER
010953041,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% ROBERT BALDWIN,1410 BUSH ST STE A,BALTIMORE,MD,21230-1939,1381,05,9,3000,195708,2,00,263264279,5,01,202312,0,0,02,0,12,0,0,0,,L0266MD SPRING GRV AND RICA EMPS
010955564,AMERICAN EVANGELISTIC ASSOCIATION,% MARY BEASLEY,704 CHICHESTER LN,SILVER SPRING,MD,20904-3332,4228,03,9,7000,200310,2,10,000000000,5,01,202312,0,0,06,0,12,0,0,0,,HOPE MINISTRIES OF SILVER SPRINGS
010958901,SALVATION OUTREACH AND DELIVERANCE MINISTRIES,% LINDA CALDWELL MCCOY,4512 BEECH RD,TEMPLE HILLS,MD,20748-6704,0000,03,3,1000,201705,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010966084,PUBLIC LAND SURVEY SYSTEM FOUNDATION INC,% TIMOTHY BURCH,21 BYTE CT,FREDERICK,MD,21702-8724,0000,03,3,1200,201108,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,U42,
010966096,MARYLAND DENTAL ACTION COALITION INC,% MARGIE DONOHUE,10015 OLD COLUMBIA RD D 100,COLUMBIA,MD,21046-1703,0000,03,3,1000,201204,1,15,000000000,1,01,202212,4,4,01,0,12,172077,338442,338442,E30,
010967275,WE FOR HOPE INC,% DILIP SOM,19706 MAYCREST WAY,GERMANTOWN,MD,20876-6340,0000,03,3,1000,201012,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T30,
010968612,GOOD TO GROW INC,% HIWOT MENBERE,7741 PATUXENT OAK CT,ELKRIDGE,MD,21075-6172,0000,03,3,1000,201203,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q33,
010972222,JOHN STEPHENSON MINISTRIES INC,% JOHN STEPHENSON,19325 TRANSHIRE RD,MONTGOMRY VLG,MD,20886-5010,0000,03,3,7000,201102,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
010973341,CONSERVATION MONTGOMERY,% CAREN MADSEN,PO BOX 7292,SILVER SPRING,MD,20907-7292,0000,03,3,1000,201410,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,C30,
016013997,MEMORIAL FUND OF PHI BETA EPSILON,% MARK BEASMAN,28905 JASPER LN,EASTON,MD,21601-8420,0000,03,3,1000,195902,1,04,602561000,2,01,202305,4,3,00,1,05,309005,26758,,,
016241467,UNITED ASSOCIATION SCHOLARSHIP TR,,THREE PARK PLACE,ANNAPOLIS,MD,21401-3687,0000,03,3,1000,200606,1,15,000000000,1,01,202212,5,3,01,0,12,770162,81012,81012,B82,HITE WILLIAM P TTEE
020177603,PERCY SUMMER CLUB OF NEW HAMPSHIRE,% E L CRAIG,10318 SUMMIT AVE,KENSINGTON,MD,20895-3924,0000,07,3,1000,202009,2,00,000000000,1,01,202312,4,3,01,0,12,248472,86147,86147,N50,
020259978,NATIONAL FEDERATION OF THE BLIND INC,% MR MARC MAURER,1800 JOHNSON ST,BALTIMORE,MD,21230-4914,0000,03,3,1200,194902,1,15,059000000,1,01,202312,8,8,01,0,12,32745221,20484066,17550174,G41Z,BLIND FEDERATION OF AMERICA
020270736,SACRED DANCE GUILD,% NEXT WAVE GROUP,574E RITCHIE HWY 271,SEVERNA PARK,MD,21146-2925,0000,03,3,7000,197710,1,16,029119149,1,01,202312,0,0,02,0,12,0,0,0,A62Z,
020364133,THIMBLE COLLECTORS INTERNATIONAL,% PATRICIA M BRENNAN,1005 NORFOLK DR,LA PLATA,MD,20646-3551,0000,07,3,1000,198312,2,00,124000000,1,01,202312,4,2,02,0,12,125044,13600,12906,,
020526315,CLASSICOPIA,% MARCIA W COLLIGAN,208 NORTHWAY,BALTIMORE,MD,21218-1140,0000,03,3,1000,200106,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,A6C,
020532802,MARYLAND 4-H CLUB FOUNDATION INC,% HOWARD UME 4-H OFFICE,8930 STANFORD BLVD,COLUMBIA,MD,21045-5805,5938,03,9,2000,201307,1,15,149349000,5,01,202306,0,0,02,0,06,0,0,0,,HOWARD CNTY SPUR & STIRRUPS 4-H CLB
020535414,WILDE LAKE HIGH SCHOOL BOOSTERS FOUNDATION INC,% MICHAEL HARRISON,5460 TRUMPETER RD,COLUMBIA,MD,21044-2314,0000,03,3,1200,200504,1,16,000000000,1,01,202306,3,4,01,0,06,42988,115379,66618,B94,WILDECAT BOOSTERS CLUB
020537787,FAITH OUTREACH COMMUNITY CHURCH INC,% LLOYD GARRETT,3230 SCARLET OAK TER,BOWIE,MD,20715-1931,0000,03,3,7000,202302,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020547785,HOLY BIBLE CHURCH,% BISHOP CHARLES H WILSON JR,1800 N GAY ST,BALTIMORE,MD,21213-2502,0000,03,3,7000,200208,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020549237,TABERNACLES OF WORSHIP CHRISTIAN CENTER,% NOREEN BATTLE,PO BOX 496,BOWIE,MD,20718-0496,0000,03,3,7000,200412,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020551737,JEWISH FUNERAL PRACTICES COMMITTEE OF GREATER WASHINGTON INC,% ALLAN ARMUS - TREASURER,8112 SEA WATER PATH,COLUMBIA,MD,21045-2882,0000,03,3,1270,201507,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,X30,
020552496,PENTACOSTAL CHURCH GETSEMANI,% PASTOR JOEL PORTILLO,12305 LA PLATA ST,SILVER SPRING,MD,20904-1807,0000,03,3,7000,200706,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020565983,ALLIANCE OF DIVINE LOVE INC,% REV STACEY ASTARA ROLL,1816 LAUREL BROOK RD,FALLSTON,MD,21047-2132,3054,03,9,7000,197702,1,10,001000000,5,01,,0,0,06,0,12,,,,,1264 CHAPEL
020572027,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,3834 RACINE YOUTH
020575163,WALNUT STREET COMMUNITY HEALTH CENTER INC,% CYNTHIA MOORE CPA,201 SOUTH CLEVELAND AVENUE,HAGERSTOWN,MD,21740-5745,0000,03,3,1000,200210,1,15,000000000,1,01,202302,8,8,01,0,02,10660875,15083858,11882525,E32,
020583840,QAJAQ USA INC,% GREGORY P STAMER,1949 FREDERICK RD,CATONSVILLE,MD,21228-5507,0000,03,3,1200,202401,1,04,000000000,1,01,,0,0,00,1,12,,,,A82,
020589424,UNIVERSITY OF MARYLAND ALUMNI ASSOCIATION INC,% JEREMY ARNOLD,7801 ALUMNI CENTER,COLLEGE PARK,MD,20742-0001,3490,03,9,1000,199906,0,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,,COLLEGE OF ARCHITECTURE ALUMNI CHAP
020592766,ADVENTIST COMMUNITY SERVICES OF GREATER WASHINGTON,,501 SLIGO AVE,SILVER SPRING,MD,20910-4707,0000,03,3,1000,200312,1,16,000000000,1,01,202212,4,6,01,0,12,332719,1921236,1921236,P99,
020594216,PEOPLES FOUNDATION INC,% THE PEOPLES COMMUNITY BAPTIST CHU,31 NORWOOD RD,SILVER SPRING,MD,20905-3875,0000,03,3,7000,200412,1,17,000000000,1,01,202212,4,1,02,0,12,177948,2181,2181,X112,
020603042,TREE OF LIFE CHURCH,% PRISCILLA WHAIRE HSIA,8313 TUCKERMAN LN,POTOMAC,MD,20854-3747,3769,03,9,7000,200109,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020603298,PTA DELAWARE CONGRESS,% JEAN GAVERTH PTSA PRESIDENT,11500 SCAGGSVILLE RD,FULTON,MD,20759-0000,2155,03,9,2000,197103,1,16,059035119,5,01,202306,0,0,01,0,06,0,0,0,,RESERVOIR HIGH SCHOOL PTA
020606825,A COMMUNITY OF TRANSFORMATION INC,% LINDA T ROEBUCK,1399 GREENWAY DR,ANNAPOLIS,MD,21409-4636,0000,03,3,1000,200209,1,15,000000000,1,01,202212,1,1,02,0,12,5285,5433,5433,E80,
020608285,CHRIST EMBASSY,% ALOYSIUS OKEI,1221 CARAWAY CT STE 1010,UPPR MARLBORO,MD,20774-5381,0000,03,3,1000,200302,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020609828,HOLY TRINITY CHURCH OF GOD IN CHRIST INC,% REV ARTHUR SHIELDS,4 CARTHAGE CT,RANDALLSTOWN,MD,21133-4534,1969,03,9,7000,196901,1,10,001000000,5,01,,0,0,02,0,12,,,,,
020614786,WICOMICO FRIENDS OF RECREATION AND PARKS INC,% ANDREW WISK,325 N DIVISION ST,SALISBURY,MD,21801-4260,0000,03,3,1000,200502,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N32,
020617927,GOVERNMENT COLLEGE UMUAHIA OLD BOYS ASSOCIATION USA INC,% CHUKWUMA MMEJE,28 HUNTERS GATE COURT,SILVER SPRING,MD,20904-0000,0000,03,3,1200,201501,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,B84,
020622034,DIVERSIFIED HOUSING DEVELOPMENT INC,% SHAVAUGN BONDS,8025 LIBERTY RD,WINDSOR MILL,MD,21244-2966,0000,03,3,1200,200603,1,15,000000000,1,01,202212,6,5,01,0,12,1641369,831815,831815,L25,
020622764,SHIKINAH GLORY CHURCH OF GOD IN CHRIST,% TIMOTHY BALLARD JR,PO BOX 31842,BALTIMORE,MD,21207-8842,0000,03,3,7000,202206,1,10,000000000,1,01,,0,0,06,0,12,,,,X99,
020625930,WELL FOR THE JOURNEY INC,% KRISTAN JOICE,120 W SEMINARY AVE,LUTHERVILLE,MD,21093-5523,0000,03,3,2700,200302,1,15,000000000,1,01,202306,4,4,01,0,06,168688,250553,250553,B60,
020626104,CALLOWAY STREET ONE INC,% RICHARD BEARMAN,716 N DIVISION ST,SALISBURY,MD,21801-4156,0000,03,3,1000,200312,1,15,000000000,1,01,202306,5,3,01,0,06,893503,73062,73062,L20,
020629652,AFRICAN WOMEN COUNCIL INC,% MARIE-ROSE SIRIKARI,9302 WILLOW CREEK DR APT J,MONTGOMRY VLG,MD,20886-0435,0000,03,3,1000,200406,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B90,AFRICAN WOMEN MUTUAL CONNECTIONS
020630797,ENCOURAGERS FOR CHRIST INC,% THOMAS R MCLEAN,6601 HUNTER TRAIL WAY,FREDERICK,MD,21702-2986,0000,03,3,7000,200308,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020630839,NEWAH ORGANIZATION OF AMERICA INC,,19020 STEEPLE PL,GERMANTOWN,MD,20874-6121,0000,03,3,1000,200310,1,15,000000000,1,01,202312,3,3,02,0,12,30830,34386,34386,S20,
020633312,MOONFEST,% SHELLEY H GILLON,2921 STANTON AVE,SILVER SPRING,MD,20910-1218,0000,03,3,1000,200309,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,A20,
020636853,SHEKINAH NEW LIFE MINISTRIES OF THE LORD JESUS CHRIST,% JESSE V STEVENS,432 POSSUM CT,CAPITOL HGTS,MD,20743-3523,0000,03,3,7000,200410,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020637378,EMMANUEL WORSHIP AND DELIVERANCE CENTER,% JAMES B SMITH,1209 11 E 25TH ST,BALTIMORE,MD,21218-0000,0000,03,3,7000,201106,1,10,000000000,1,01,,3,3,06,0,12,,,,X20,
020639240,HOPE EVANGELISTIC CHURCH,% PAUL ALEXANDER,8214 CAGLE RD,FT WASHINGTON,MD,20744-5507,0000,03,3,7000,200309,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020641715,KINGDOM CHURCH AND MINISTRIES INC,% PAULA I TAYLOR,2620 CAMBRIDGE BELTWAY,CAMBRIDGE,MD,21613-2969,0000,03,3,7000,200309,1,10,000000000,1,01,,0,0,06,0,08,,,,X21,
020645409,NEW MOUNT OLIVE BAPTIST CHURCH,% LEWIS G ROBINSON,PO BOX 66462,BALTIMORE,MD,21239-6462,0000,03,3,7000,200503,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020645516,FRIENDS OF THE BALTIMORE CITY COLLEGE CHOIR INC,% LINDA R HALL,PO BOX 2035,BALTIMORE,MD,21203-0000,0000,03,3,2100,200310,1,16,000000000,1,01,202212,3,2,02,0,12,43586,19697,19697,B82,
020646147,WEST AFRICAN HEALTH INITIATIVES,% TRICIA UMEH,9301 BURNING TREE RD,BETHESDA,MD,20817-2208,0000,03,3,1000,200308,1,04,000000000,1,01,202212,1,1,00,1,12,1,1,,Q33,
020649804,ANTON SAMUEL FAMILY FOUNDATION INC,% ANTON SAMUEL,8 BRANCHWOOD COURT,BALTIMORE,MD,21208-0000,0000,03,3,1000,200304,1,04,000000000,1,01,202212,3,1,00,1,12,74881,1553,,T22,
020650286,DULANEY STATION COMMUNITY HOUSING DEVELOPMENT ORGANIZATION INC,% JEFFREY W RICHARDSON,6501 N CHARLES ST,BALTIMORE,MD,21204-6819,0000,03,3,1000,200707,1,16,000000000,1,01,202306,5,3,01,0,06,575713,97710,97710,L20,
020653620,PRAYING WITH PURPOSE MINISTRIES INC,% BRENDA S SOUTHERLAND,605 PEBBLE BEACH DR,SILVER SPRING,MD,20904-3575,0000,03,3,1270,201211,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
020653746,REACT INTERNATIONAL,,9815 TAM O SHANTER DR,UPPR MARLBORO,MD,20772-5346,2746,03,9,1200,197607,1,16,000000000,5,01,202112,0,0,02,0,12,0,0,0,,MD STATE COUNCIL OF REACT TEAMS INC
020656183,NEW BEGINNING WAY OF THE CROSS CHURCH OF CHRIST,% TONYA GAMBLE,PO BOX 2055,CLINTON,MD,20735-7055,0000,03,3,7000,200310,1,10,000000000,1,01,,0,0,06,0,03,,,,X21,
020656443,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,5812 GEORGIA STATE UNIVERSITY CHPT
020658139,FLYING EAGLES MINISTRIES INC,% MARY D EDWARDS,PO BOX 8505,ELKRIDGE,MD,21075-8505,0000,03,3,7000,200608,1,10,000000000,1,01,202312,0,0,06,0,12,0,0,0,X20,
020662519,DELMARVA SEARCH AND RESCUE GROUP INC,% JUDITH L COCKEY,11836 KITTYS CORNER RD PO BOX 537,CORDOVA,MD,21625-0000,0000,03,3,1200,200310,1,15,000000000,1,01,202212,3,2,02,0,12,57066,10445,10445,M23,
020662534,LIVING HOPE CHURCH OF SEVERN INC,,672 OLD MILL RD,MILLERSVILLE,MD,21108-1363,0000,03,3,7120,200310,1,10,000000000,1,01,,0,0,06,0,12,,,,X202,
020664101,LEE FARMS CONSERVANCY LLC,% JOHN GREEN,3016 EDGEWATER DR,EDGEWATER,MD,21037-1307,0000,04,3,3000,200907,2,00,000000000,5,01,202212,3,1,02,0,12,71412,102,102,S20,EDMONSTON WILLIAM C MEMBER
020665870,CHRIST TABERNACLE CHURCH MINISTRIES INC,% SHEILIA M HINDS,3028 WALLFLOWER DR,LA PLATA,MD,20646-0000,0000,03,3,7000,200405,1,10,000000000,1,01,,0,0,06,0,12,,,,,
020666378,HARVEST HOUSE,,PO BOX 922,BEL AIR,MD,21014-0922,0000,03,3,1000,201412,1,15,000000000,1,01,202312,4,1,02,0,12,146467,7154,7154,I31,
020669776,KINGDOM OF PRAISE,% CALVIN HUGHES JR,4714 ERDMAN AVE,BALTIMORE,MD,21205-3102,0000,03,3,7100,200406,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020680474,KNIGHTS OF COLUMBUS,% TIMOTHY W RICE CPA,PO BOX 575,NEW MARKET,MD,21774-0575,0188,08,9,1000,194010,1,00,036029265,5,01,202312,0,0,02,0,12,0,0,0,,13290 SAINT PETER THE APOSTLE COUNC
020685641,TEMPLE OF HOLINESS INC,% LINDA L BATES,12908 CLOVERLY DR,UPPR MARLBORO,MD,20774-1902,0000,03,3,7000,200405,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020688827,MONTGOMERY COUNTY POLICE ALUMNI ASSOCIATION,% DONALD POHLMANN,PO BOX 431,DAMASCUS,MD,20872-0431,0000,07,3,1000,200309,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,N50,
020699978,KINGDOM HOUSE INC,% ELAINE FORDHAM,7403 BROMPTON RD,BALTIMORE,MD,21207-4541,0000,03,3,1000,201112,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P75,
020702413,A WORD FROM THE ROCK MINISTRIES INC,% VISION ACADEMY,7322 CIRCLE DR E,OXON HILL,MD,20745-1714,0000,03,3,1200,200402,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,X21,
020706865,HELP CENTER HOTLINE,%,3105 S CAMPUS DINING HALL,COLLEGE PARK,MD,20742-8401,0000,03,3,1000,201804,1,15,000000000,5,01,202307,0,0,02,0,07,0,0,0,F40,
